Chapter,Article Number,Paragraph Num,Title,Content,Links,Source
7,61,10,Mutual assistance,"1Where a supervisory authority does not provide the information referred to in paragraph 5 of this Article within one month of receiving the request of another supervisory authority, the requesting supervisory authority may adopt a provisional measure on the territory of its Member State in accordance withArticle 55(1).2In that case, the urgent need to act underArticle 66(1) shall be presumed to be met and require an urgent binding decision from the Board pursuant toArticle 66(2).",https://gdpr-info.eu/art-61-gdpr/,"https://gdpr-info.eu/art-55-gdpr/, https://gdpr-info.eu/art-66-gdpr/, https://gdpr-info.eu/art-66-gdpr/"
7,61,11,Mutual assistance,"1The Commission may, by means of implementing acts, specify the format and procedures for mutual assistance referred to in this Article and the arrangements for the exchange of information by electronic means between supervisory authorities, and between supervisory authorities and the Board, in particular the standardised format referred to in paragraph 6 of this Article.2Those implementing acts shall be adopted in accordance with the examination procedure referred to inArticle 93(2).",https://gdpr-info.eu/art-61-gdpr/,https://gdpr-info.eu/art-93-gdpr/
7,62,1,Joint operations of supervisory authorities,"The supervisory authorities shall, where appropriate, conduct joint operations including joint investigations and joint enforcement measures in which members or staff of the supervisory authorities of other Member States are involved.",https://gdpr-info.eu/art-62-gdpr/,
7,62,2,Joint operations of supervisory authorities,"1Where the controller or processor has establishments in several Member States or where a significant number of data subjects in more than one Member State are likely to be substantially affected by processing operations, a supervisory authority of each of those Member States shall have the right to participate in joint operations.2The supervisory authority which is competent pursuant toArticle 56(1) or (4) shall invite the supervisory authority of each of those Member States to take part in the joint operations and shall respond without delay to the request of a supervisory authority to participate.",https://gdpr-info.eu/art-62-gdpr/,https://gdpr-info.eu/art-56-gdpr/
7,62,3,Joint operations of supervisory authorities,"1A supervisory authority may, in accordance with Member State law, and with the seconding supervisory authority’s authorisation, confer powers, including investigative powers on the seconding supervisory authority’s members or staff involved in joint operations or, in so far as the law of the Member State of the host supervisory authority permits, allow the seconding supervisory authority’s members or staff to exercise their investigative powers in accordance with the law of the Member State of the seconding supervisory authority.2Such investigative powers may be exercised only under the guidance and in the presence of members or staff of the host supervisory authority.3The seconding supervisory authority’s members or staff shall be subject to the Member State law of the host supervisory authority.",https://gdpr-info.eu/art-62-gdpr/,
7,62,4,Joint operations of supervisory authorities,"Where, in accordance with paragraph 1, staff of a seconding supervisory authority operate in another Member State, the Member State of the host supervisory authority shall assume responsibility for their actions, including liability, for any damage caused by them during their operations, in accordance with the law of the Member State in whose territory they are operating.",https://gdpr-info.eu/art-62-gdpr/,
7,62,5,Joint operations of supervisory authorities,1The Member State in whose territory the damage was caused shall make good such damage under the conditions applicable to damage caused by its own staff.2The Member State of the seconding supervisory authority whose staff has caused damage to any person in the territory of another Member State shall reimburse that other Member State in full any sums it has paid to the persons entitled on their behalf.,https://gdpr-info.eu/art-62-gdpr/,
7,62,6,Joint operations of supervisory authorities,"Without prejudice to the exercise of its rights vis-à-vis third parties and with the exception of paragraph 5, each Member State shall refrain, in the case provided for in paragraph 1, from requesting reimbursement from another Member State in relation to damage referred to in paragraph 4.",https://gdpr-info.eu/art-62-gdpr/,
7,62,7,Joint operations of supervisory authorities,"1Where a joint operation is intended and a supervisory authority does not, within one month, comply with the obligation laid down in the second sentence of paragraph 2 of this Article, the other supervisory authorities may adopt a provisional measure on the territory of its Member State in accordance withArticle 55.2In that case, the urgent need to act underArticle 66(1) shall be presumed to be met and require an opinion or an urgent binding decision from the Board pursuant toArticle 66(2).",https://gdpr-info.eu/art-62-gdpr/,"https://gdpr-info.eu/art-55-gdpr/, https://gdpr-info.eu/art-66-gdpr/, https://gdpr-info.eu/art-66-gdpr/"
7,63,0,Consistency mechanism,"In order to contribute to the consistent application of this Regulation throughout the Union, the supervisory authorities shall cooperate with each other and, where relevant, with the Commission, through the consistency mechanism as set out in this Section.",https://gdpr-info.eu/art-63-gdpr/,
7,64,1,Opinion of the Board,"1The Board shall issue an opinion where a competent supervisory authority intends to adopt any of the measures below.2To that end, the competent supervisory authority shall communicate the draft decision to the Board, when it:aims to adopt a list of the processing operations subject to the requirement for a data protection impact assessment pursuant toArticle 35(4);concerns a matter pursuant toArticle 40(7) whether a draft code of conduct or an amendment or extension to a code of conduct complies with this Regulation;aims to approve the requirements for accreditation of a body pursuant toArticle 41(3), of a certification body pursuant toArticle 43(3) or the criteria for certification referred to inArticle 42(5);aims to determine standard data protection clauses referred to in point (d) ofArticle 46(2) and inArticle 28(8);aims to authorise contractual clauses referred to in point (a) ofArticle 46(3); oraims to approve binding corporate rules within the meaning ofArticle 47.",https://gdpr-info.eu/art-64-gdpr/,"https://gdpr-info.eu/art-35-gdpr/, https://gdpr-info.eu/art-40-gdpr/, https://gdpr-info.eu/art-41-gdpr/, https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-46-gdpr/, https://gdpr-info.eu/art-28-gdpr/, https://gdpr-info.eu/art-46-gdpr/, https://gdpr-info.eu/art-47-gdpr/"
7,64,1.1,Opinion of the Board,aims to adopt a list of the processing operations subject to the requirement for a data protection impact assessment pursuant toArticle 35(4);,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-35-gdpr/
7,64,1.2,Opinion of the Board,concerns a matter pursuant toArticle 40(7) whether a draft code of conduct or an amendment or extension to a code of conduct complies with this Regulation;,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-40-gdpr/
7,64,1.3,Opinion of the Board,"aims to approve the requirements for accreditation of a body pursuant toArticle 41(3), of a certification body pursuant toArticle 43(3) or the criteria for certification referred to inArticle 42(5);",https://gdpr-info.eu/art-64-gdpr/,"https://gdpr-info.eu/art-41-gdpr/, https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-42-gdpr/"
7,64,1.4,Opinion of the Board,aims to determine standard data protection clauses referred to in point (d) ofArticle 46(2) and inArticle 28(8);,https://gdpr-info.eu/art-64-gdpr/,"https://gdpr-info.eu/art-46-gdpr/, https://gdpr-info.eu/art-28-gdpr/"
7,64,1.5,Opinion of the Board,aims to authorise contractual clauses referred to in point (a) ofArticle 46(3); or,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-46-gdpr/
7,64,1.6,Opinion of the Board,aims to approve binding corporate rules within the meaning ofArticle 47.,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-47-gdpr/
7,64,2,Opinion of the Board,aims to adopt a list of the processing operations subject to the requirement for a data protection impact assessment pursuant toArticle 35(4);,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-35-gdpr/
7,64,3,Opinion of the Board,concerns a matter pursuant toArticle 40(7) whether a draft code of conduct or an amendment or extension to a code of conduct complies with this Regulation;,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-40-gdpr/
7,64,4,Opinion of the Board,"aims to approve the requirements for accreditation of a body pursuant toArticle 41(3), of a certification body pursuant toArticle 43(3) or the criteria for certification referred to inArticle 42(5);",https://gdpr-info.eu/art-64-gdpr/,"https://gdpr-info.eu/art-41-gdpr/, https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-42-gdpr/"
7,64,5,Opinion of the Board,aims to determine standard data protection clauses referred to in point (d) ofArticle 46(2) and inArticle 28(8);,https://gdpr-info.eu/art-64-gdpr/,"https://gdpr-info.eu/art-46-gdpr/, https://gdpr-info.eu/art-28-gdpr/"
7,64,6,Opinion of the Board,aims to authorise contractual clauses referred to in point (a) ofArticle 46(3); or,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-46-gdpr/
7,64,7,Opinion of the Board,aims to approve binding corporate rules within the meaning ofArticle 47.,https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-47-gdpr/
7,64,8,Opinion of the Board,"Any supervisory authority, the Chair of the Board or the Commission may request that any matter of general application or producing effects in more than one Member State be examined by the Board with a view to obtaining an opinion, in particular where a competent supervisory authority does not comply with the obligations for mutual assistance in accordance withArticle 61or for joint operations in accordance withArticle 62.",https://gdpr-info.eu/art-64-gdpr/,"https://gdpr-info.eu/art-61-gdpr/, https://gdpr-info.eu/art-62-gdpr/"
7,64,9,Opinion of the Board,"1In the cases referred to in paragraphs 1 and 2, the Board shall issue an opinion on the matter submitted to it provided that it has not already issued an opinion on the same matter.2That opinion shall be adopted within eight weeks by simple majority of the members of the Board.3That period may be extended by a further six weeks, taking into account the complexity of the subject matter.4Regarding the draft decision referred to in paragraph 1 circulated to the members of the Board in accordance with paragraph 5, a member which has not objected within a reasonable period indicated by the Chair, shall be deemed to be in agreement with the draft decision.",https://gdpr-info.eu/art-64-gdpr/,
7,64,10,Opinion of the Board,"Supervisory authorities and the Commission shall, without undue delay, communicate by electronic means to the Board, using a standardised format any relevant information, including as the case may be a summary of the facts, the draft decision, the grounds which make the enactment of such measure necessary, and the views of other supervisory authorities concerned.",https://gdpr-info.eu/art-64-gdpr/,
7,64,11,Opinion of the Board,"The Chair of the Board shall, without undue, delay inform by electronic means:the members of the Board and the Commission of any relevant information which has been communicated to it using a standardised format. The secretariat of the Board shall, where necessary, provide translations of relevant information; andthe supervisory authority referred to, as the case may be, in paragraphs 1 and 2, and the Commission of the opinion and make it public.",https://gdpr-info.eu/art-64-gdpr/,
7,64,11.1,Opinion of the Board,"the members of the Board and the Commission of any relevant information which has been communicated to it using a standardised format. The secretariat of the Board shall, where necessary, provide translations of relevant information; and",https://gdpr-info.eu/art-64-gdpr/,
7,64,11.2,Opinion of the Board,"the supervisory authority referred to, as the case may be, in paragraphs 1 and 2, and the Commission of the opinion and make it public.",https://gdpr-info.eu/art-64-gdpr/,
7,64,12,Opinion of the Board,"the members of the Board and the Commission of any relevant information which has been communicated to it using a standardised format. The secretariat of the Board shall, where necessary, provide translations of relevant information; and",https://gdpr-info.eu/art-64-gdpr/,
7,64,13,Opinion of the Board,"the supervisory authority referred to, as the case may be, in paragraphs 1 and 2, and the Commission of the opinion and make it public.",https://gdpr-info.eu/art-64-gdpr/,
7,64,14,Opinion of the Board,The competent supervisory authority referred to in paragraph 1 shall not adopt its draft decision referred to in paragraph 1 within the period referred to in paragraph 3.,https://gdpr-info.eu/art-64-gdpr/,
7,64,15,Opinion of the Board,"The competent supervisory authority referred to in paragraph 1 shall take utmost account of the opinion of the Board and shall, within two weeks after receiving the opinion, communicate to the Chair of the Board by electronic means whether it will maintain or amend its draft decision and, if any, the amended draft decision, using a standardised format.",https://gdpr-info.eu/art-64-gdpr/,
7,64,16,Opinion of the Board,"Where the competent supervisory authority referred to in paragraph 1 informs the Chair of the Board within the period referred to in paragraph 7 of this Article that it does not intend to follow the opinion of the Board, in whole or in part, providing the relevant grounds,Article 65(1) shall apply.",https://gdpr-info.eu/art-64-gdpr/,https://gdpr-info.eu/art-65-gdpr/
7,65,1,Dispute resolution by the Board,"In order to ensure the correct and consistent application of this Regulation in individual cases, the Board shall adopt a binding decision in the following cases:where, in a case referred to inArticle 60(4), a supervisory authority concerned has raised a relevant and reasoned objection to a draft decision of the lead supervisory authority and the lead supervisory authority has not followed the objection or has rejected such an objection as being not relevant or reasoned. The binding decision shall concern all the matters which are the subject of the relevant and reasoned objection, in particular whether there is an infringement of this Regulation;where there are conflicting views on which of the supervisory authorities concerned is competent for the main establishment;where a competent supervisory authority does not request the opinion of the Board in the cases referred to inArticle 64(1), or does not follow the opinion of the Board issued underArticle 64. In that case, any supervisory authority concerned or the Commission may communicate the matter to the Board.",https://gdpr-info.eu/art-65-gdpr/,"https://gdpr-info.eu/art-60-gdpr/, https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-64-gdpr/"
7,65,1.1,Dispute resolution by the Board,"where, in a case referred to inArticle 60(4), a supervisory authority concerned has raised a relevant and reasoned objection to a draft decision of the lead supervisory authority and the lead supervisory authority has not followed the objection or has rejected such an objection as being not relevant or reasoned. The binding decision shall concern all the matters which are the subject of the relevant and reasoned objection, in particular whether there is an infringement of this Regulation;",https://gdpr-info.eu/art-65-gdpr/,https://gdpr-info.eu/art-60-gdpr/
7,65,1.2,Dispute resolution by the Board,where there are conflicting views on which of the supervisory authorities concerned is competent for the main establishment;,https://gdpr-info.eu/art-65-gdpr/,
7,65,1.3,Dispute resolution by the Board,"where a competent supervisory authority does not request the opinion of the Board in the cases referred to inArticle 64(1), or does not follow the opinion of the Board issued underArticle 64. In that case, any supervisory authority concerned or the Commission may communicate the matter to the Board.",https://gdpr-info.eu/art-65-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-64-gdpr/"
7,65,2,Dispute resolution by the Board,"where, in a case referred to inArticle 60(4), a supervisory authority concerned has raised a relevant and reasoned objection to a draft decision of the lead supervisory authority and the lead supervisory authority has not followed the objection or has rejected such an objection as being not relevant or reasoned. The binding decision shall concern all the matters which are the subject of the relevant and reasoned objection, in particular whether there is an infringement of this Regulation;",https://gdpr-info.eu/art-65-gdpr/,https://gdpr-info.eu/art-60-gdpr/
7,65,3,Dispute resolution by the Board,where there are conflicting views on which of the supervisory authorities concerned is competent for the main establishment;,https://gdpr-info.eu/art-65-gdpr/,
7,65,4,Dispute resolution by the Board,"where a competent supervisory authority does not request the opinion of the Board in the cases referred to inArticle 64(1), or does not follow the opinion of the Board issued underArticle 64. In that case, any supervisory authority concerned or the Commission may communicate the matter to the Board.",https://gdpr-info.eu/art-65-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-64-gdpr/"
7,65,5,Dispute resolution by the Board,1The decision referred to in paragraph 1 shall be adopted within one month from the referral of the subject-matter by a two-thirds majority of the members of the Board.2That period may be extended by a further month on account of the complexity of the subject-matter.3The decision referred to in paragraph 1 shall be reasoned and addressed to the lead supervisory authority and all the supervisory authorities concerned and binding on them.,https://gdpr-info.eu/art-65-gdpr/,
7,65,6,Dispute resolution by the Board,"1Where the Board has been unable to adopt a decision within the periods referred to in paragraph 2, it shall adopt its decision within two weeks following the expiration of the second month referred to in paragraph 2 by a simple majority of the members of the Board.2Where the members of the Board are split, the decision shall by adopted by the vote of its Chair.",https://gdpr-info.eu/art-65-gdpr/,
7,65,7,Dispute resolution by the Board,The supervisory authorities concerned shall not adopt a decision on the subject matter submitted to the Board under paragraph 1 during the periods referred to in paragraphs 2 and 3.,https://gdpr-info.eu/art-65-gdpr/,
7,65,8,Dispute resolution by the Board,"1The Chair of the Board shall notify, without undue delay, the decision referred to in paragraph 1 to the supervisory authorities concerned.2It shall inform the Commission thereof.3The decision shall be published on the website of the Board without delay after the supervisory authority has notified the final decision referred to in paragraph 6.",https://gdpr-info.eu/art-65-gdpr/,
7,65,9,Dispute resolution by the Board,"1The lead supervisory authority or, as the case may be, the supervisory authority with which the complaint has been lodged shall adopt its final decision on the basis of the decision referred to in paragraph 1 of this Article, without undue delay and at the latest by one month after the Board has notified its decision.2The lead supervisory authority or, as the case may be, the supervisory authority with which the complaint has been lodged, shall inform the Board of the date when its final decision is notified respectively to the controller or the processor and to the data subject.3The final decision of the supervisory authorities concerned shall be adopted under the terms ofArticle 60(7), (8) and (9).4The final decision shall refer to the decision referred to in paragraph 1 of this Article and shall specify that the decision referred to in that paragraph will be published on the website of the Board in accordance with paragraph 5 of this Article.5The final decision shall attach the decision referred to in paragraph 1 of this Article.",https://gdpr-info.eu/art-65-gdpr/,https://gdpr-info.eu/art-60-gdpr/
7,66,1,Urgency procedure,"1In exceptional circumstances, where a supervisory authority concerned considers that there is an urgent need to act in order to protect the rights and freedoms of data subjects, it may, by way of derogation from the consistency mechanism referred to inArticles 63,64and65or the procedure referred to inArticle 60, immediately adopt provisional measures intended to produce legal effects on its own territory with a specified period of validity which shall not exceed three months.2The supervisory authority shall, without delay, communicate those measures and the reasons for adopting them to the other supervisory authorities concerned, to the Board and to the Commission.",https://gdpr-info.eu/art-66-gdpr/,"https://gdpr-info.eu/art-63-gdpr/, https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/, https://gdpr-info.eu/art-60-gdpr/"
7,66,2,Urgency procedure,"Where a supervisory authority has taken a measure pursuant to paragraph 1 and considers that final measures need urgently be adopted, it may request an urgent opinion or an urgent binding decision from the Board, giving reasons for requesting such opinion or decision.",https://gdpr-info.eu/art-66-gdpr/,
7,66,3,Urgency procedure,"Any supervisory authority may request an urgent opinion or an urgent binding decision, as the case may be, from the Board where a competent supervisory authority has not taken an appropriate measure in a situation where there is an urgent need to act, in order to protect the rights and freedoms of data subjects, giving reasons for requesting such opinion or decision, including for the urgent need to act.",https://gdpr-info.eu/art-66-gdpr/,
7,66,4,Urgency procedure,"By derogation fromArticle 64(3) andArticle 65(2), an urgent opinion or an urgent binding decision referred to in paragraphs 2 and 3 of this Article shall be adopted within two weeks by simple majority of the members of the Board.",https://gdpr-info.eu/art-66-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/"
7,67,0,Exchange of information,"The Commission may adopt implementing acts of general scope in order to specify the arrangements for the exchange of information by electronic means between supervisory authorities, and between supervisory authorities and the Board, in particular the standardised format referred to inArticle 64.",https://gdpr-info.eu/art-67-gdpr/,https://gdpr-info.eu/art-64-gdpr/
7,67,0,Exchange of information,Those implementing acts shall be adopted in accordance with the examination procedure referred to inArticle 93(2).,https://gdpr-info.eu/art-67-gdpr/,https://gdpr-info.eu/art-93-gdpr/
7,68,1,European Data Protection Board,The European Data Protection Board (the ‘Board’) is hereby established as a body of the Union and shall have legal personality.,https://gdpr-info.eu/art-68-gdpr/,
7,68,2,European Data Protection Board,The Board shall be represented by its Chair.,https://gdpr-info.eu/art-68-gdpr/,
7,68,3,European Data Protection Board,"The Board shall be composed of the head of one supervisory authority of each Member State and of the European Data Protection Supervisor, or their respective representatives.",https://gdpr-info.eu/art-68-gdpr/,
7,68,4,European Data Protection Board,"Where in a Member State more than one supervisory authority is responsible for monitoring the application of the provisions pursuant to this Regulation, a joint representative shall be appointed in accordance with that Member State’s law.",https://gdpr-info.eu/art-68-gdpr/,
7,68,5,European Data Protection Board,1The Commission shall have the right to participate in the activities and meetings of the Board without voting right.2The Commission shall designate a representative.3The Chair of the Board shall communicate to the Commission the activities of the Board.,https://gdpr-info.eu/art-68-gdpr/,
7,68,6,European Data Protection Board,"In the cases referred to inArticle 65, the European Data Protection Supervisor shall have voting rights only on decisions which concern principles and rules applicable to the Union institutions, bodies, offices and agencies which correspond in substance to those of this Regulation.",https://gdpr-info.eu/art-68-gdpr/,https://gdpr-info.eu/art-65-gdpr/
7,69,1,Independence,The Board shall act independently when performing its tasks or exercising its powers pursuant toArticles 70and71.,https://gdpr-info.eu/art-69-gdpr/,"https://gdpr-info.eu/art-70-gdpr/, https://gdpr-info.eu/art-71-gdpr/"
7,69,2,Independence,"Without prejudice to requests by the Commission referred to inArticle 70(1) and (2), the Board shall, in the performance of its tasks or the exercise of its powers, neither seek nor take instructions from anybody.",https://gdpr-info.eu/art-69-gdpr/,https://gdpr-info.eu/art-70-gdpr/
7,70,1,Tasks of the Board,"1The Board shall ensure the consistent application of this Regulation.2To that end, the Board shall, on its own initiative or, where relevant, at the request of the Commission, in particular:monitor and ensure the correct application of this Regulation in the cases provided for inArticles 64and65without prejudice to the tasks of national supervisory authorities;advise the Commission on any issue related to the protection of personal data in the Union, including on any proposed amendment of this Regulation;advise the Commission on the format and procedures for the exchange of information between controllers, processors and supervisory authorities for binding corporate rules;issue guidelines, recommendations, and best practices on procedures for erasing links, copies or replications of personal data from publicly available communication services as referred to inArticle 17(2);examine, on its own initiative, on request of one of its members or on request of the Commission, any question covering the application of this Regulation and issue guidelines, recommendations and best practices in order to encourage consistent application of this Regulation;issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for further specifying the criteria and conditions for decisions based on profiling pursuant toArticle 22(2);issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing the personal data breaches and determining the undue delay referred to inArticle 33(1) and (2) and for the particular circumstances in which a controller or a processor is required to notify the personal data breach;issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph as to the circumstances in which a personal data breach is likely to result in a high risk to the rights and freedoms of the natural persons referred to inArticle 34(1).issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for personal data transfers based on binding corporate rules adhered to by controllers and binding corporate rules adhered to by processors and on further necessary requirements to ensure the protection of personal data of the data subjects concerned referred to inArticle 47;issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for the personal data transfers on the basis ofArticle 49(1);draw up guidelines for supervisory authorities concerning the application of measures referred to inArticle 58(1), (2) and (3) and the setting of administrative fines pursuant toArticle 83;review the practical application of the guidelines, recommendations and best practices;issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing common procedures for reporting by natural persons of infringements of this Regulation pursuant toArticle 54(2);encourage the drawing-up of codes of conduct and the establishment of data protection certification mechanisms and data protection seals and marks pursuant toArticles 40and42;approve the criteria of certification pursuant toArticle 42(5) and maintain a public register of certification mechanisms and data protection seals and marks pursuant toArticle 42(8) and of the certified controllers or processors established in third countries pursuant toArticle 42(7);approve the requirements referred to inArticle 43(3) with a view to the accreditation of certification bodies referred to inArticle 43;provide the Commission with an opinion on the certification requirements referred to inArticle 43(8);provide the Commission with an opinion on the icons referred to inArticle 12(7);provide the Commission with an opinion for the assessment of the adequacy of the level of protection in a third country or international organisation, including for the assessment whether a third country, a territory or one or more specified sectors within that third country, or an international organisation no longer ensures an adequate level of protection. To that end, the Commission shall provide the Board with all necessary documentation, including correspondence with the government of the third country, with regard to that third country, territory or specified sector, or with the international organisation.issue opinions on draft decisions of supervisory authorities pursuant to the consistency mechanism referred to inArticle 64(1), on matters submitted pursuant toArticle 64(2) and to issue binding decisions pursuant toArticle 65, including in cases referred to inArticle 66;promote the cooperation and the effective bilateral and multilateral exchange of information and best practices between the supervisory authorities;promote common training programmes and facilitate personnel exchanges between the supervisory authorities and, where appropriate, with the supervisory authorities of third countries or with international organisations;promote the exchange of knowledge and documentation on data protection legislation and practice with data protection supervisory authorities worldwide.issue opinions on codes of conduct drawn up at Union level pursuant toArticle 40(9); andmaintain a publicly accessible electronic register of decisions taken by supervisory authorities and courts on issues handled in the consistency mechanism.",https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/, https://gdpr-info.eu/art-17-gdpr/, https://gdpr-info.eu/art-22-gdpr/, https://gdpr-info.eu/art-33-gdpr/, https://gdpr-info.eu/art-34-gdpr/, https://gdpr-info.eu/art-47-gdpr/, https://gdpr-info.eu/art-49-gdpr/, https://gdpr-info.eu/art-58-gdpr/, https://gdpr-info.eu/art-83-gdpr/, https://gdpr-info.eu/art-54-gdpr/, https://gdpr-info.eu/art-40-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-12-gdpr/, https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/, https://gdpr-info.eu/art-66-gdpr/, https://gdpr-info.eu/art-40-gdpr/"
7,70,1.1,Tasks of the Board,monitor and ensure the correct application of this Regulation in the cases provided for inArticles 64and65without prejudice to the tasks of national supervisory authorities;,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-64-gdpr/, https://gdpr-info.eu/art-65-gdpr/"
7,70,1.2,Tasks of the Board,"advise the Commission on any issue related to the protection of personal data in the Union, including on any proposed amendment of this Regulation;",https://gdpr-info.eu/art-70-gdpr/,
7,70,1.3,Tasks of the Board,"advise the Commission on the format and procedures for the exchange of information between controllers, processors and supervisory authorities for binding corporate rules;",https://gdpr-info.eu/art-70-gdpr/,
7,70,1.4,Tasks of the Board,"issue guidelines, recommendations, and best practices on procedures for erasing links, copies or replications of personal data from publicly available communication services as referred to inArticle 17(2);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-17-gdpr/
7,70,1.5,Tasks of the Board,"examine, on its own initiative, on request of one of its members or on request of the Commission, any question covering the application of this Regulation and issue guidelines, recommendations and best practices in order to encourage consistent application of this Regulation;",https://gdpr-info.eu/art-70-gdpr/,
7,70,1.6,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for further specifying the criteria and conditions for decisions based on profiling pursuant toArticle 22(2);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-22-gdpr/
7,70,1.7,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing the personal data breaches and determining the undue delay referred to inArticle 33(1) and (2) and for the particular circumstances in which a controller or a processor is required to notify the personal data breach;",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-33-gdpr/
7,70,1.8,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph as to the circumstances in which a personal data breach is likely to result in a high risk to the rights and freedoms of the natural persons referred to inArticle 34(1).",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-34-gdpr/
7,70,1.9,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for personal data transfers based on binding corporate rules adhered to by controllers and binding corporate rules adhered to by processors and on further necessary requirements to ensure the protection of personal data of the data subjects concerned referred to inArticle 47;",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-47-gdpr/
7,70,1.10,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for the personal data transfers on the basis ofArticle 49(1);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-49-gdpr/
7,70,1.11,Tasks of the Board,"draw up guidelines for supervisory authorities concerning the application of measures referred to inArticle 58(1), (2) and (3) and the setting of administrative fines pursuant toArticle 83;",https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-58-gdpr/, https://gdpr-info.eu/art-83-gdpr/"
7,70,1.12,Tasks of the Board,"review the practical application of the guidelines, recommendations and best practices;",https://gdpr-info.eu/art-70-gdpr/,
7,70,1.13,Tasks of the Board,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing common procedures for reporting by natural persons of infringements of this Regulation pursuant toArticle 54(2);",https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-54-gdpr/
7,70,1.14,Tasks of the Board,encourage the drawing-up of codes of conduct and the establishment of data protection certification mechanisms and data protection seals and marks pursuant toArticles 40and42;,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-40-gdpr/, https://gdpr-info.eu/art-42-gdpr/"
7,70,1.15,Tasks of the Board,approve the criteria of certification pursuant toArticle 42(5) and maintain a public register of certification mechanisms and data protection seals and marks pursuant toArticle 42(8) and of the certified controllers or processors established in third countries pursuant toArticle 42(7);,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/, https://gdpr-info.eu/art-42-gdpr/"
7,70,1.16,Tasks of the Board,approve the requirements referred to inArticle 43(3) with a view to the accreditation of certification bodies referred to inArticle 43;,https://gdpr-info.eu/art-70-gdpr/,"https://gdpr-info.eu/art-43-gdpr/, https://gdpr-info.eu/art-43-gdpr/"
7,70,1.17,Tasks of the Board,provide the Commission with an opinion on the certification requirements referred to inArticle 43(8);,https://gdpr-info.eu/art-70-gdpr/,https://gdpr-info.eu/art-43-gdpr/
